timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
292716459,292716426,-0.026543211,-0.0074018124,0.009260148
292742037,292742004,-0.023218,-0.019686805,-0.015044515
292762035,292762004,-0.01878739,-0.014995914,-0.0129199065
292783031,292782998,-0.018241001,0.012248907,0.009457985
292803073,292803039,-0.013101877,0.005424641,0.002230098
292823029,292822997,0.019900749,0.032329407,-0.0012442438
292847073,292847041,-0.003419379,0.016316406,-0.00997821
292867041,292867004,0.012751622,0.023401354,-0.014002026
292888035,292888004,0.015518003,0.025842754,-0.0007160996
292908034,292908001,0.014959995,0.023857335,0.008808938
292928031,292927997,0.009557145,0.0074330824,0.0072793206
292948038,292948004,0.013207315,0.00987372,0.002512091
292973037,292973004,-0.015650315,-0.015896427,-0.012797406
292992037,292992004,-0.02487132,-0.008405481,-0.00091386575
293012073,293012039,-0.022216631,-0.05139685,0.011832583
293032037,293032004,-0.029034719,-0.057078905,-0.0027967107
293057031,293056998,-0.005648222,-0.029861733,0.0055106725
293073035,293073004,-0.011767531,-0.02212048,-0.0060441797
293098037,293098004,0.02063519,-0.012897173,-0.003178338
293118035,293118004,0.023951303,-0.008947605,-0.0029934065
293137031,293136998,0.010902377,-0.0036279857,-0.009307224
293158036,293158003,0.013163923,0.005185735,0.010479193
293183044,293183012,0.0063035144,-0.003827378,0.007316861
293203036,293203003,-0.026947498,0.012512642,0.0067048073
293223035,293223004,-0.020378025,0.02181752,0.0059589264
293243073,293243039,-0.022078544,0.031893987,-0.011381547
293267047,293267008,-0.038691644,0.009621166,-0.0016773251
293288029,293287998,-0.01935121,-0.0077565084,-0.0047872793
293308029,293307998,-0.0071086055,0.014366952,-0.00069937867
293326392,293326358,-0.0032579736,-0.0086810095,0.015550434
293348037,293348004,0.0031455397,-0.0015758282,-0.0015142696
293368029,293367998,-0.004145998,0.008877705,-0.0004448389
293393037,293393004,-0.0034258883,-0.011708454,-0.012162356
293412037,293412004,0.0013831113,-0.0043184883,-0.00081250025
293432037,293432004,0.0053334576,-0.030817764,0.011418654
293453034,293453001,-0.010515839,-0.015940484,-0.01176522
293472029,293471998,0.0017475755,-0.013106418,0.00012559017
293496243,293496209,-0.004289298,-0.013761459,0.010027414
293518092,293518058,-0.018985668,-0.0024735278,-0.0077178557
293538037,293538004,-0.01908922,0.010168968,-0.0028218303
293558039,293558006,-0.05067915,0.027480446,0.008922314
293577031,293576998,-0.03419901,0.013512673,0.005423846
293603035,293603004,-0.011463423,0.0055526644,-0.010680701
293623037,293623004,0.0120187,0.026661044,-0.0016801121
293643031,293642998,0.009179521,0.013580165,0.0023276098
293662073,293662039,0.016623769,0.01908379,0.0116749685
293687029,293686998,0.010323298,-0.010844927,0.009606384
293708031,293707998,0.004565004,0.009845315,0.009373673
293728073,293728039,0.007369043,0.004123418,0.009064547
293748029,293747998,0.0039725425,-0.0034822496,-0.010457757
293768031,293767997,-0.013396556,0.004556367,0.008221817
293792029,293791997,-0.034630895,0.0024364027,-0.015009755
293813036,293813003,-0.03952766,-0.027596382,-0.016339855
293831609,293831577,-0.024392858,-0.0035648807,-0.0024256653
293853035,293853004,-0.014897122,0.0044593047,-0.015197353
293873037,293873004,0.0065935943,0.0031309566,-0.013432965
293892031,293891997,-0.0051226136,0.013214276,0.008569401
293918035,293918004,-0.008312196,0.018216776,-0.0138754025
293938029,293937998,-0.0006025123,0.026339188,-0.010282009
293958031,293957997,0.0055625015,0.023555262,-0.0050696605
293978031,293977997,-0.0016675534,0.014328369,0.007973067
294002040,294002007,0.0024887433,0.021898013,0.0061165798
294022029,294021998,-0.008323999,0.015120557,0.013764185
294042037,294042004,-0.006082131,-0.011387175,-0.012188217
294063029,294062998,-0.0026154313,-0.02445296,-0.0011514444
294083041,294083004,0.005012334,-0.023059633,-0.004789249
294103034,294103001,-0.0022546842,-0.023398323,0.010473595
294128035,294128004,-0.03742081,-0.0017203803,0.015751999
294148037,294148004,-0.012177829,-0.015016278,0.013502593
294168074,294168042,-0.013984789,0.015011806,0.013879252
294188037,294188004,-0.0025478085,0.013672913,0.012640335
294208029,294207998,-0.0073933643,0.030636257,0.012983897
294232029,294231998,0.0061317296,0.007987333,-0.0014327572
294253031,294252997,0.009057684,0.01783582,0.0076629776
294272031,294271997,-0.014274968,0.010626427,0.007629255
294293031,294292997,0.00861305,0.002549414,-0.014009876
294312031,294311998,0.011350572,-0.0012567872,-0.014051054
294338029,294337998,0.016639981,0.0080739595,0.005489934
294358029,294357998,0.012798234,-0.008694581,0.008849316
294378031,294377998,0.011461006,0.00993682,0.007999647
294397043,294397012,0.0011153729,-0.010507282,-0.011515767
294422031,294421998,0.007809044,-0.0022631804,0.006188337
294441287,294441247,0.0034527502,0.01587034,-0.0020602162
294463031,294462997,0.0029365604,0.019716227,0.0049695005
294482031,294481998,-0.021702431,-0.0066389223,-0.009320464
294503029,294502998,-0.0033542681,-0.016768226,0.0070565725
294522037,294522004,-0.019889196,0.008186718,-0.004518121
294546335,294546301,0.0038637598,-0.0067474833,-0.01216698
294568037,294568004,0.0011173901,-0.015569832,-0.016142998
294588031,294587997,0.0070803557,-0.03184637,-0.0070395037
294608029,294607997,0.017757587,-0.004203856,-0.0005025492
294628031,294627998,0.0070412275,-0.017239437,0.0021471027
294651637,294651604,-0.009550764,-0.010621329,0.0037126965
294673031,294672998,-0.0040901373,-0.008788717,0.01241612
294693029,294692998,0.01813476,-0.002445957,0.012518909
294712031,294711998,0.026966752,-0.011995213,-0.008682461
294733031,294732998,-0.012770457,0.013851836,0.009025322
294756740,294756706,-0.007912628,0.026034843,0.005928762
294779029,294778998,-0.013985055,0.026482638,-0.0046655987
294798031,294797998,-0.02179344,0.012289223,-0.004310292
294817035,294817004,-0.007881048,-0.013378818,0.0038857895
294838035,294838004,0.012005836,-0.006446336,0.0030097626
294861577,294861545,0.0048854784,-0.024662767,0.003842142
294883031,294882998,-0.013024371,-0.02480999,-0.0009737248
294902033,294901998,-0.01815963,-0.033520564,0.0008269086
294923034,294923001,-0.0093716085,-0.015743012,-0.0022888023
294943031,294942998,0.007986624,-0.009719382,-0.013861695
294967029,294966998,0.015261291,0.003231232,0.0021755234
294988035,294988004,0.0144580165,-0.0039416896,0.010005936
295007029,295006997,0.0041832943,0.0021476543,-0.014134499
295027033,295027001,0.016458757,-0.010708872,-0.008205123
295052035,295052004,5.9763002e-05,0.0044229683,-0.0018047335
295072073,295072039,-0.0095065115,0.011829724,-0.014618544
295092070,295092036,0.009804895,0.008452493,-0.012988243
295112031,295111997,-0.0030553315,0.021784605,-0.011663821
295133037,295133004,0.02594786,0.009649136,0.0018540061
295157029,295156998,0.022507874,0.017649326,0.008162681
295178031,295177998,-0.0015063203,-0.0019605786,-0.015557645
295197031,295196998,0.0105821155,0.019337034,-0.0032813707
295219029,295218998,0.0007216466,0.025966387,-0.015681528
295238037,295238004,-0.003009168,0.030285748,0.008387161
295258029,295257997,0.0136613855,0.013702974,0.012214927
295283031,295282998,-0.0026952703,0.0221589,-0.01226056
295302036,295302004,-0.0007823897,-0.004772924,-0.010499533
295322037,295322004,0.005154687,0.013457828,-0.003507831
295343033,295342997,0.00070237654,0.011614786,-0.010869058
295362031,295361998,0.0023162551,-0.0053070043,-0.01408832
295388037,295388004,0.028818186,-0.0144107565,-0.0065694586
295408035,295408004,0.030935252,-0.004956429,0.011516637
295428037,295428004,0.015841674,0.0008001188,0.003628277
295448031,295447997,-0.0022708206,0.0048452592,0.0033125076
295468074,295468042,-0.0063770525,-0.019345377,0.0061694076
295493035,295493004,0.0043681446,-0.017451882,-0.013217883
295513036,295513003,0.0026138064,-0.011038833,0.008484049
295533029,295532998,0.008930655,0.00021082482,-0.0053289123
295553031,295552997,0.004075695,-0.0044827117,0.005802681
295576743,295576710,0.0017261814,-0.0148519045,-0.008533007
295598037,295598004,-0.011755873,-0.009746834,-0.011906865
295618031,295617998,0.0055846865,-0.0102755325,0.010290144
295638031,295637998,-0.009786533,-0.0071250107,-0.0036522893
295659031,295658998,-0.0013211941,0.016809028,0.0043677366
295677298,295677264,0.00874939,0.012801838,0.008493973
295703035,295703004,0.030802239,0.036384802,0.013420848
295723036,295723003,0.017062323,0.035444316,0.0029006128
295743029,295742998,0.028882602,0.03801261,0.015755726
295762031,295761998,0.017048385,0.011292775,-0.003074431
295781384,295781351,0.012480735,-0.0046343687,0.014901691
295808029,295807998,-0.018628467,-0.0063214866,-0.0050259437
295829037,295829004,-0.0069543133,0.007410038,0.0100216
295848044,295848010,0.00030747152,-0.0019453948,-0.0063032033
295867035,295867004,-0.011895464,0.0029655583,0.0024615116
295888029,295887998,-0.012729703,0.0058679087,0.004761749
295913037,295913004,-0.025966294,-0.034756307,-0.00010031251
295933031,295932998,-0.002747546,-0.013068793,-0.0020195697
295954037,295954004,0.003574957,-0.018007275,0.014342697
295973037,295973004,0.0012629888,0.004014712,-0.0062338584
295992037,295992004,-0.0007593814,-0.0020109909,0.013971018
296013031,296012998,0.012123814,-0.0080855535,0.008504113
296038029,296037998,0.01787527,0.030639734,0.008986857
296058029,296057998,0.008347881,0.026621481,0.013357008
296077031,296076997,0.023273967,0.010220421,0.007372317
296102037,296102004,0.006951407,0.013998082,-0.0065738456
296123031,296122998,-0.012626132,-0.0012539745,-0.0006084445
296143031,296142998,-0.04169543,-0.02826402,0.008019633
296163031,296162998,-0.019020567,-0.012985894,-0.008863658
296183040,296183008,-0.01361062,-0.016615296,0.0011216889
296203037,296203004,-0.0045036264,-0.003515895,0.008711187
296228074,296228040,0.017722609,-0.0042523965,0.009518074
296248029,296247998,0.04197065,0.00492381,0.001274682
296268031,296267998,0.012877459,0.0054087187,-0.0054483037
296287152,296287119,0.02117804,-0.014175305,-0.012000502
296308029,296307998,-0.007852576,0.02009669,-0.010265499
296333037,296333004,-0.023646064,-0.008084073,0.005985085
296353037,296353004,-0.0067822295,0.010194167,-0.01470343
296373036,296373003,0.0013640937,0.0022376305,-0.011320349
296391825,296391793,0.007127602,-0.016579619,-0.0014922813
296413031,296412998,0.00715545,-0.029192414,-0.0012053795
296438031,296437998,0.008650224,-0.016760588,0.01201999
296458029,296457998,0.005159263,0.011014939,0.010832768
296478035,296478004,-0.018380215,0.02518847,0.0114087025
296498035,296498004,-0.008591439,0.01224075,-0.0064165154
296518031,296517998,-0.01225196,0.009666214,0.0036097998
296543035,296543004,-0.006992087,-0.0319476,-0.005970563
296563031,296562998,-0.0019907143,-0.036448468,-0.013660939
296583031,296582998,0.00026358882,-0.05590271,-0.007101137
296603037,296603004,0.0025267294,-0.04433363,-0.0092800725
296623035,296623004,-0.012149246,-0.053553693,-0.005777364
296648029,296647997,-0.011397358,-0.036005065,-0.011915794
296668076,296668043,-0.018135812,-0.012995407,-0.00082708435
296688029,296687998,0.010061549,0.0072697955,-0.0070330054
296708031,296707997,0.004136145,0.010693945,0.0074145873
296728035,296728003,0.009319933,0.0067753615,0.008383352
296753037,296753004,-0.011190922,0.0033923571,-0.010789537
296773035,296773003,-0.026605068,0.0007299446,0.012957191
296794037,296794004,-0.03385816,0.020131709,0.005109869
296812029,296811997,-0.008109577,0.008989274,0.0035129762
296833074,296833040,0.006882596,0.00045444057,-0.0021965283
296858031,296857998,0.022570329,-0.02508657,0.016883316
296878029,296877998,0.016779488,-0.013886718,0.010853009
296897035,296897003,-0.011379953,-0.008240288,-0.01090441
296918035,296918004,-0.013813819,-0.0065790433,0.012964208
296942038,296942004,-0.014551396,-0.012779264,0.004445425
296963037,296963004,-0.022550272,-0.016290003,-0.002826692
296983037,296983004,-0.007495212,-0.02917597,0.016274316
297001193,297001159,-0.016039716,-0.011118923,0.01368115
297023037,297023004,-0.006751861,-0.004497015,0.014971856
297047029,297046998,0.017412608,-0.012500757,0.0097295325
297068031,297067998,0.023754634,0.0047234907,-0.0141741475
297087029,297086997,0.011474401,-0.0015725063,-0.008965206
297108073,297108039,-0.005207538,0.008606963,-0.010230058
297128035,297128004,-0.010645947,0.015800621,-0.011901255
297148037,297148004,-0.02696957,0.0016694827,0.008932034
297173035,297173004,-0.02755863,-0.00021064951,-0.00081957056
297193035,297193004,-0.01372038,-0.018817512,-0.012900447
297213031,297212998,-0.001491935,-0.010225311,0.011356064
297233038,297233004,-0.008547476,0.002567529,-0.0016766407
297257037,297257004,-0.0029851466,-0.01921447,0.003528786
297278031,297277997,0.0027615915,0.0052904096,-0.0036825566
297298029,297297998,0.008954296,0.017295362,0.0071815895
297318073,297318039,-0.0043196743,0.023522254,-0.014545605
297338031,297337997,-0.009053,0.039655726,-0.0097028725
297358037,297358004,-0.031597324,0.010966516,0.006188324
297383033,297383001,-0.04285611,0.0007869695,0.0067880875
297403029,297402998,-0.031722903,0.0009796526,-0.010006401
297423037,297423004,-0.010346116,0.02696121,-0.0026741468
297443036,297442997,0.008319844,0.010804477,0.0068695233
297463029,297462998,0.0095857605,0.0059148576,-0.003637988
297488041,297488007,0.029740388,0.013498468,-0.011085424
297508037,297508004,0.010385352,0.0054546883,0.00073980406
297527074,297527040,-0.0048384164,0.017014358,0.00010157379
297548029,297547997,-0.0042037168,0.0037125756,0.0009671369
297567035,297567004,-0.00032979748,0.00029041013,0.012544033
297593084,297593050,0.006759455,0.0027979747,0.009571346
297611541,297611509,-0.0022458648,-0.02120131,-0.00746332
297633037,297633004,0.0098221665,-0.008455944,-0.0026230111
297653038,297653004,-0.0052734935,-0.013944742,-0.009952636
297673031,297672998,-0.0021497414,0.019815844,0.005361999
297698037,297698004,-0.0023533066,0.021287454,0.0055401856
297716264,297716224,-0.004353526,0.018639507,-0.0044415407
297738029,297737998,-0.012866062,0.019499773,-0.0021757677
297757031,297756998,-0.013452099,-0.0053456384,0.017786516
297779037,297779004,0.008566411,-0.009745216,0.011922669
297803035,297803004,0.004759111,-1.8488208e-07,0.0015552245
297823029,297822998,-0.01822347,0.003763945,-0.007607852
297842031,297841997,0.0078058382,0.0008844432,-0.0062647252
297863035,297863003,0.007928214,0.012850611,0.0033069022
297883031,297882998,-0.00509866,0.025295042,-0.008935575
297908038,297908004,-0.0018166297,0.010668701,-0.0054376596
297927037,297927004,-0.001920759,0.0009963124,0.01358912
297948037,297948004,0.0075533306,0.016245302,0.0087359445
297968035,297968004,-0.0046579135,0.021656819,0.011991729
297988029,297987998,0.010729425,-0.0022992545,0.00020250455
298013037,298013004,-0.0058041415,0.0067697894,-0.010315811
298033079,298033046,0.0038901207,0.021665249,-0.012225672
298053035,298053003,0.0067155105,0.026535386,0.010132983
298073035,298073004,0.012264929,0.00642785,0.0029174322
298092037,298092004,-0.004107338,0.019143863,-0.00092839904
298116801,298116769,0.024161162,0.004309509,-0.013988842
298138037,298138004,0.023081921,-0.007904372,-0.005670418
298158035,298158004,-0.0015961076,-0.011219811,0.006101943
298178037,298178004,-0.010814202,-0.0077283587,-0.001666335
298198074,298198040,-0.0073656505,-0.0072921957,0.009373831
298223035,298223004,-0.025687952,-0.029518213,-0.007459965
298242074,298242041,-0.0036748112,0.0009494104,0.0060627684
298263029,298262998,0.00066266966,0.008315521,9.998327e-05
298283037,298283004,0.0027954874,0.011251256,-0.01702593
298303029,298302998,-0.0015225017,-0.0039279503,-0.010170776
298327037,298327004,0.0062362854,0.010035428,0.0013552962
298348034,298348001,0.015367395,0.024513653,0.006642859
298368031,298367998,0.002382199,0.01080499,-0.010140324
298388031,298387997,-0.0065409117,0.011833732,-0.009953887
298412037,298412004,0.010952037,0.0051009357,0.008687427
298433035,298433004,0.0047630253,0.016512454,0.00077382475
298452031,298451997,0.02136656,-0.010952961,0.0025831147
298473073,298473039,0.014658171,-0.026165297,-0.017491005
298493035,298493004,0.0031783758,-0.025988208,0.0013619128
298517071,298517039,0.009600614,-0.015986321,-0.013071869
298533031,298532998,-0.0072526243,-0.032527283,-0.012240486
298557037,298557004,0.008754889,0.007752961,0.009157812
298578029,298577998,0.01820604,0.027231568,-0.0031230391
298598036,298598003,0.013989292,0.0015452609,0.010528596
298621323,298621290,0.0050155674,0.013740738,-0.010745295
298643031,298642998,0.0016220121,0.019799117,0.011003356
298663031,298662998,0.00021433087,-0.004670268,0.0008714082
298683031,298682998,-0.007975185,-0.009577441,0.011853965
298703037,298703004,-0.023923216,-0.024061259,0.010138301
298727029,298726998,-0.014904123,-0.023581715,-0.009496324
298748074,298748041,-0.021008212,-0.02001708,-0.007536675
298768036,298768004,-0.008153433,0.0050772494,-0.011953001
298787037,298787004,-0.009345596,0.0060026324,0.0027410854
298808037,298808004,-0.014929037,0.002956607,0.012498969
298832029,298831998,0.0018944319,-9.800355e-05,0.0012721486
298853039,298853005,0.01616781,-0.0118905585,0.012673096
298873037,298873004,0.04130945,0.00066443835,-0.011609167
298893037,298893004,0.030101674,-0.007690485,0.0051644547
298913073,298913039,0.030707397,0.00625939,-0.0034902077
298933031,298932998,0.032042664,0.023212846,-0.011457258
298958035,298958004,0.013942284,0.029114665,-0.0022355006
298978035,298978004,0.027837178,0.03215143,-0.014390434
298998033,298998001,-0.009258638,0.024008283,-0.008843968
299019034,299018998,-0.03160852,0.014567454,0.008582176
299038037,299038004,-0.02968585,-0.003242631,-0.0071769347
299063029,299062998,-0.033339396,0.018032791,-0.0087858895
299083035,299083004,-0.05214518,-0.0009600461,-0.01454748
299103039,299103007,-0.026584214,-0.008037608,0.007392868
299123031,299122997,-0.0035086514,-0.015261479,-0.014519677
299143031,299142998,0.013307238,-0.030252323,0.0046323705
299167035,299167004,0.034492895,-0.019958451,-0.0061397445
299188073,299188039,0.04166236,-0.014565721,0.0011689805
299208033,299208001,0.053395215,-0.0067075687,0.007936045
299227037,299227004,0.05156722,-0.009938329,-0.012792288
299248038,299248004,0.013228013,-0.026122632,-0.0047619552
299268031,299267998,-0.018113922,-0.00057284243,0.00026613538
299293029,299292998,-0.023351269,0.0031976982,-0.004292813
299313037,299313004,-0.014294397,-0.013257294,0.005890476
299332031,299331997,-0.028768951,-0.0070717447,-0.00817906
299353072,299353040,-0.025237072,-0.010114742,0.009338718
299377029,299376998,-0.016759435,0.0035618513,-0.0072653657
299398035,299398004,0.013507028,0.011680631,0.013625559
299418033,299417998,0.0046338146,-0.010610987,0.009757895
299436106,299436074,-0.0057032094,-0.0057853083,0.0046971166
299458031,299457997,0.015820669,0.0031631985,0.0059257704
299483031,299482998,0.0018235533,0.003430416,0.0014880715
299503037,299503004,-0.0058261757,0.0009561002,0.015339493
299524031,299523998,0.008673299,0.009073972,0.0134192165
299543029,299542997,-0.00925633,-0.008209137,-0.011702277
299563037,299563004,-0.009899877,-0.0036305976,0.0072723366
299588031,299587998,0.014633057,-0.013763258,0.0063473755
299608031,299607997,0.015530728,-0.0029281087,-0.007575948
299629031,299628998,0.002413756,-0.027156934,-0.012682936
299648041,299648008,0.018946582,-0.0009820383,0.00821462
299668035,299668004,0.002043443,0.002934495,0.014847012
299693035,299693003,0.0076851444,0.00022534038,0.00091275683
299713029,299712998,-0.018366981,-0.013610683,-0.0065620067
299733031,299732998,-0.0008184191,0.004735417,-0.0039702705
299753037,299753004,0.00038058,0.026240498,-0.004981927
299773035,299773003,0.02145372,0.011920477,0.0076924954
299798037,299798004,0.005266204,0.0022712434,-0.0038171397
299818036,299818004,0.009604979,-0.0037209957,-0.009239736
299836466,299836432,0.010168573,-0.00699219,0.003559503
299858033,299858001,-0.008013389,0.009662152,0.0006322309
299878031,299877998,0.006121087,0.009575227,-0.011591895
299903074,299903040,-0.022152591,0.012386541,-0.0013948391
299923037,299923004,-0.0064164177,-0.0021400806,0.011591477
299941426,299941392,0.013980113,0.013644993,-0.0054441607
299962035,299962004,0.005111211,-0.00020588421,-0.001213642
299983031,299982998,0.03486542,0.01435932,-0.013990731
300007029,300006998,0.029852489,-0.01761952,-0.005375725
300028031,300027998,0.0005967075,0.0033605439,0.009954552
300048029,300047998,-0.015553247,0.0033399982,0.0040357485
300068073,300068039,0.0011107932,0.007696044,0.010941271
300088035,300088004,-0.0153793,-0.0035673394,-0.0060676234
300112074,300112040,-0.011501221,0.019995194,0.0032057452
300133037,300133004,0.0009875302,-0.007901888,-0.0037373498
300152037,300152004,0.021680703,0.0057973573,0.00042377898
300173031,300172997,0.011436341,0.00015323263,0.010596349
300193031,300192998,0.0083962,-0.004347461,0.015772225
300217037,300217004,-0.00043493113,0.020360455,0.00058005407
300239031,300238998,-0.0057620057,0.004066876,-0.0063348436
300258031,300257998,0.008972275,-0.0073533473,-0.0073159006
300277074,300277042,-0.014533412,-0.0039998447,-0.013392189
300298036,300298004,-0.010945622,0.010444342,-0.0071470384
300323031,300322998,-0.002104786,0.0104269935,-0.013199267
300339031,300338998,-0.0027666944,0.018952705,0.012152077
300364029,300363998,-0.00085685635,0.008750973,-0.011501712
300383029,300382997,-0.0007518218,-0.010352375,-0.0073205717
300403037,300403004,-0.0029039844,0.0004151951,0.00096611585
300428031,300427998,0.00576573,0.0063235816,0.006628411
300446619,300446588,-0.0006087529,-0.0059998813,-0.008863274
300468035,300468004,0.003328516,0.0030479652,0.008369876
300486378,300486346,-0.00425725,-0.008688823,-0.0059483014
300508033,300508001,-0.023815205,-0.0019841103,0.0014495875
300532037,300532004,-0.014406202,0.009490118,0.0041108676
300553071,300553039,0.020527394,-0.0010303613,-0.0056633884
300574031,300573998,0.0016457145,0.017192343,-0.007838608
300593035,300593004,0.015147348,0.0069901287,-0.006726027
300617029,300616998,0.0053498955,0.0012890708,0.005178766
300637029,300636998,0.007142512,0.006106948,-0.009013696
300658044,300657998,-0.011986768,0.013038208,0.011525361
300678029,300677998,0.0141274305,0.020150153,-0.0036538672
300699031,300698998,0.011519479,0.0009208104,0.009376288
300718072,300718040,0.008732554,-0.015390328,0.013340582
300743029,300742998,0.013905191,-0.016863916,0.012750062
300763031,300762998,0.004417761,-0.036882687,-0.013737077
300783029,300782998,-0.006889068,-0.013522008,-0.005750832
300803037,300803004,0.019885201,-0.009077795,0.0037986543
300823029,300822998,0.006479955,-0.009405582,-0.0048751743
300848029,300847998,-0.011403758,-0.0009148255,-0.007049588
300868037,300868004,-0.04015187,-0.0050287573,0.01250351
300888035,300888003,-0.0330074,-0.004393653,-0.013964719
300909031,300908997,-0.005091925,0.01084432,-0.0043566297
300932039,300932007,-0.0047864835,-0.007913236,0.0013878309
300952034,300952001,0.016201451,-0.004628785,0.0017188899
300973035,300973004,0.014430483,-0.015332066,-0.015168061
300993072,300993040,0.020191057,-0.023842959,-0.017232671
301012037,301012004,0.026019294,-0.022606812,-0.0057184068
301033031,301032998,0.0035334118,-0.013399407,0.011914934
301058029,301057998,0.015986245,-0.022068076,-0.012397989
301078037,301078004,-0.014157895,-0.008409781,0.0016141734
301098038,301098004,-0.013720355,-0.011747615,0.006604457
301118035,301118004,0.0045841364,-0.02388885,0.00908725
301138031,301137998,-0.012288873,-0.02441486,0.00814776
301161704,301161670,0.0028559915,-0.01064385,0.010213419
301182037,301182004,-0.015308499,-0.013406932,0.006001314
301203029,301202998,0.004177351,-0.005900877,0.009277767
301223030,301222998,0.007970338,-0.0058794618,-0.008652772
301242036,301242003,0.011819796,0.005361042,0.008827749
301266820,301266787,0.012157625,0.018378867,-0.011104728
301288037,301288004,-0.0009878615,-0.00070061185,-0.013654356
301308037,301308004,-0.009573446,0.0052317805,0.007657254
301328031,301327997,-0.032973457,0.0034017484,0.0109596485
301348037,301348004,-0.014106812,-0.008343234,1.33605645e-05
301371467,301371434,-0.009090657,-0.0286306,-0.013907933
301393031,301392998,0.022222487,-0.023244862,0.009589811
301413031,301412998,0.026741454,-0.038168583,-0.013715124
301432031,301431998,0.018011738,-0.023233304,-0.012005774
301453038,301453004,-0.01484476,0.0067362767,0.0055692107
301476374,301476342,-0.017415471,0.013922227,-0.0075833835
301499074,301499041,-0.009530485,0.006652215,-0.010332563
301519035,301519004,-0.0117292665,0.017340563,-0.009521525
301538037,301538004,-0.010721976,-0.0023188205,-0.010736909
301558031,301557998,-0.0061182813,-0.012905545,0.008287832
301583035,301583004,0.01036692,0.0016157918,0.012892349
301602051,301602011,0.0026972415,-0.00999783,-0.013737901
301623036,301623004,-0.001967369,0.011317565,0.008077915
301643031,301642997,-0.013882677,0.01789847,0.0026257248
301664074,301664040,-0.027559469,0.018036656,-0.00063302356
301688031,301687998,-0.013160892,-0.005111808,0.0044473195
301708074,301708043,-0.0050843037,-0.0021737756,0.0055063865
301727029,301726997,-0.0037179303,-0.022357272,-0.016453896
301749031,301748998,0.0048984406,-0.016271146,-0.016805599
301768038,301768004,0.001019303,-0.011642335,-0.013146534
301793037,301793004,0.023207225,-0.02470287,-0.010390102
301813037,301813004,0.032327503,-0.007812845,-0.01028022
301833037,301833004,0.02923869,-0.012587671,-0.0033817927
301853037,301853004,0.0044790767,-0.0022493878,0.008257767
301873074,301873041,-0.020673163,0.0056691356,-0.015721908
301898037,301898004,-0.020965267,-0.009036337,-0.009194233
301917071,301917039,-0.032865245,-0.0035991813,-0.00076412654
301938035,301938001,-0.0032129337,0.012133226,-0.012773247
301958050,301958010,-0.021045413,0.025792893,0.0045856964
301978037,301978004,0.012473918,0.025542635,-0.010913204
302003031,302002998,-0.0005462362,0.032434594,0.009689268
302023029,302022998,0.012262089,0.021503793,0.0036846248
302042037,302042004,-0.012494722,0.021318488,0.0042915773
302063035,302063004,-0.0155035155,0.023878546,-0.010594947
302083031,302082998,-0.017068524,-5.2395728e-05,0.0060970206
302103029,302102998,-0.024111306,-0.010724969,0.002122424
302128029,302127998,-0.02085881,0.0056545734,-0.004389029
302149031,302148998,-0.02994591,0.003018518,-0.010897724
302168035,302168003,-0.013701591,-0.019694403,0.012028367
302187040,302187007,0.0012661354,-0.0073476587,-0.0046553668
302213036,302213004,-0.0021295815,0.0016179192,-0.0020160337
302233035,302233004,0.017572302,0.00052377355,0.00030310394
302252037,302252004,0.015170497,0.008033585,0.002394751
302273037,302273004,0.0046861293,0.005422618,0.014848465
302296835,302296802,-0.002245429,-0.012531608,0.010224478
302318037,302318004,-0.0027329377,-0.011509123,0.007651663
302338036,302338003,-0.0009292399,0.009005341,2.046967e-05
302358040,302358007,0.0073233014,0.0060276086,0.0008217608
302378033,302378001,0.01952659,0.0011774659,-0.0010602977
302396562,302396530,0.043934926,0.0004641392,0.002891725
302423072,302423041,0.025084909,-0.013224133,-0.0115415985
302443031,302442998,0.005371684,-0.01934401,0.012757067
302463029,302462998,-0.0079691885,-0.01942121,-0.007875418
302484031,302483998,0.0022437982,-0.005703059,-0.011769412
302507031,302506998,0.0023122258,-0.012545965,0.0056325286
302528031,302527997,-0.0075578233,-0.009774965,-0.00373407
302548037,302548004,0.0044375155,0.016419409,0.001525523
302568029,302567998,0.008175538,0.0017969571,-0.0057836724
302588074,302588040,0.0066168956,-0.009703549,0.014641464
302608029,302607998,-0.0028703283,-0.0009752534,0.0086480845
302633031,302632997,0.0031656197,0.00781252,0.0015536908
302652029,302651998,0.019708341,0.017346779,-0.0029262363
302673031,302672998,0.02412284,0.007814203,0.0018166777
302693031,302692997,0.0077549927,0.019419732,-0.011648836
302714036,302714003,-0.0022550994,-0.012180098,0.011656207
302738031,302737997,0.005213907,-0.010348185,-0.003496683
302758037,302758004,-0.0056782495,-0.029764434,-0.006848606
302777038,302777005,-0.007050468,-0.025363924,0.012933839
302798074,302798040,0.003879094,-0.0026234605,-0.005914126
302818037,302818004,0.014664954,-0.015436577,0.008326655
302843037,302843004,0.04264345,-0.006698975,0.0015329921
302863037,302863004,0.033804104,0.0051006796,0.0008985726
302883038,302883004,-0.0072100973,0.010529088,0.008644882
302903035,302903004,-0.007792558,0.021042267,0.010079067
302927035,302927003,-0.02058645,0.024754675,-0.004659267
302948031,302947998,-0.01401981,0.021607265,-0.0002881703
302968031,302967998,-0.009183227,0.00025781343,-0.009167522
302988037,302988004,-0.017751198,0.00020506568,0.0039937883
